Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,32,2.375,6 Ay,"1,019.500","1,022.500",1.4200
669 -14/04/2026,USD,S.F.T.,14/04/2026,110,2.125,6 Ay,"1,006.500","1,013.500",2.5300
680 -09/10/2026,USD,S.F.T.,09/04/2026,105,2.437,6 Ay,"1,011.000","1,023.000",3.2200
637 -25/03/2027,USD,S.F.T.,25/03/2026,90,3.000,6 Ay,"1,028.000","1,043.000",3.6800
611 -24/09/2027,USD,S.F.T.,24/03/2026,89,4.300,6 Ay,"1,085.000","1,100.000",3.9200
629 -15/01/2028,USD,S.F.T.,15/01/2026,21,4.937,6 Ay,"1,137.000","1,152.000",4.3200
638 -17/02/2028,USD,S.F.T.,17/02/2026,54,2.562,6 Ay,"1,017.000","1,034.000",4.3400
654 -24/10/2028,USD,S.F.T.,24/04/2026,120,3.062,6 Ay,"1,035.000","1,052.000",4.5400
688 -14/03/2029,USD,S.F.T.,14/03/2026,79,4.687,6 Ay,"1,142.000","1,159.000",4.8700
645 -26/04/2029,USD,S.F.T.,26/04/2026,122,3.812,6 Ay,"1,080.000","1,098.000",4.8200
630 -15/01/2030,USD,S.F.T.,15/01/2026,21,5.937,6 Ay,"1,293.000","1,321.000",4.5600
668 -13/03/2030,USD,S.F.T.,13/03/2026,78,2.625,6 Ay,"1,000.000","1,021.000",5.1100
695 -13/07/2030,USD,S.F.T.,13/01/2026,19,4.562,6 Ay,"1,176.000","1,196.000",5.2500
628 -15/01/2031,USD,S.F.T.,15/01/2026,21,2.975,6 Ay,"1,028.000","1,048.000",5.4600
698 -26/06/2031,USD,S.F.T.,26/12/2025,1,2.937,6 Ay,"1,023.000","1,043.000",5.5800
662 -12/02/2032,USD,S.F.T.,12/02/2026,49,3.562,6 Ay,"1,077.000","1,097.000",5.7400
650 -29/05/2032,USD,S.F.T.,29/05/2026,155,3.625,6 Ay,"1,062.000","1,082.000",5.8000
624 -17/07/2032,USD,S.F.T.,17/01/2026,23,3.562,6 Ay,"1,079.000","1,102.000",5.8300
617 -19/01/2033,USD,S.F.T.,19/01/2026,25,4.687,6 Ay,"1,210.000","1,232.000",6.0100
623 -20/09/2033,USD,S.F.T.,20/03/2026,85,3.250,6 Ay,"1,027.000","1,049.000",5.9800
631 -14/02/2034,USD,S.F.T.,14/02/2026,51,4.000,6 Ay,"1,136.000","1,161.000",5.9500
660 -15/05/2034,USD,S.F.T.,15/05/2026,141,3.812,6 Ay,"1,083.000","1,106.000",6.1300
644 -03/01/2035,USD,S.F.T.,03/01/2026,9,3.250,6 Ay,"1,028.000","1,050.000",6.2200
612 -16/09/2035,USD,S.F.T.,16/03/2026,81,3.475,6 Ay,"1,040.000","1,062.000",6.3500
670 -17/03/2036,USD,S.F.T.,17/03/2026,82,3.437,6 Ay,"1,037.000","1,061.000",6.3100
636 -04/11/2036,USD,S.F.T.,04/05/2026,130,3.400,6 Ay,"1,011.000","1,033.000",6.5000
663 -05/03/2038,USD,S.F.T.,05/03/2026,70,3.625,6 Ay,"1,096.000","1,121.000",6.0900
675 -30/05/2040,USD,S.F.T.,30/05/2026,156,3.375,6 Ay,982.000,"1,010.000",6.6900
678 -14/01/2041,USD,S.F.T.,14/01/2026,20,3.000,6 Ay,919.000,945.000,6.8800
667 -16/04/2043,USD,S.F.T.,16/04/2026,112,2.437,6 Ay,770.000,794.000,7.0500
615 -17/02/2045,USD,S.F.T.,17/02/2026,54,3.312,6 Ay,945.000,970.000,7.1500
610 -11/05/2047,USD,S.F.T.,11/05/2026,137,2.875,6 Ay,819.000,844.000,7.2700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,53,5.200,12 Ay,"1,040.500","1,051.500",0.9800
642 -08/07/2027,EUR,S.F.T.,08/07/2026,195,4.375,12 Ay,"1,040.000","1,060.000",1.7300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,147,5.875,12 Ay,"1,102.000","1,122.000",3.6900
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,235,5.641,12 Ay,"1,054.000","1,074.000",4.1600
