Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,158,3.187,6 Ay,"1,005.000","1,019.000",2.9300
691 -26/01/2026,USD,S.F.T.,26/07/2025,78,2.375,6 Ay,"1,004.000","1,019.000",3.9700
669 -14/04/2026,USD,S.F.T.,14/10/2025,158,2.125,6 Ay,986.000,"1,001.000",4.4600
680 -09/10/2026,USD,S.F.T.,09/10/2025,153,2.437,6 Ay,989.000,"1,004.000",4.8800
637 -25/03/2027,USD,S.F.T.,25/09/2025,139,3.000,6 Ay,"1,003.000","1,020.000",5.2800
611 -24/09/2027,USD,S.F.T.,24/09/2025,138,4.300,6 Ay,"1,058.000","1,075.000",5.6700
629 -15/01/2028,USD,S.F.T.,15/07/2025,67,4.937,6 Ay,"1,111.000","1,128.000",5.9200
638 -17/02/2028,USD,S.F.T.,17/08/2025,100,2.562,6 Ay,975.000,993.000,5.8600
654 -24/10/2028,USD,S.F.T.,24/10/2025,168,3.062,6 Ay,986.000,"1,004.000",6.0800
688 -14/03/2029,USD,S.F.T.,14/09/2025,128,4.687,6 Ay,"1,094.000","1,112.000",6.4600
645 -26/04/2029,USD,S.F.T.,26/10/2025,170,3.812,6 Ay,"1,024.000","1,043.000",6.4600
630 -15/01/2030,USD,S.F.T.,15/07/2025,67,5.937,6 Ay,"1,239.000","1,265.000",6.2000
668 -13/03/2030,USD,S.F.T.,13/09/2025,127,2.625,6 Ay,934.000,954.000,6.5700
695 -13/07/2030,USD,S.F.T.,13/07/2025,65,4.562,6 Ay,"1,115.000","1,135.000",6.6800
628 -15/01/2031,USD,S.F.T.,15/07/2025,67,2.975,6 Ay,956.000,976.000,6.8700
698 -26/06/2031,USD,S.F.T.,26/06/2025,48,2.937,6 Ay,950.000,970.000,6.9200
662 -12/02/2032,USD,S.F.T.,12/08/2025,95,3.562,6 Ay,996.000,"1,016.000",7.1500
624 -17/07/2032,USD,S.F.T.,17/07/2025,69,3.562,6 Ay,998.000,"1,020.000",7.1600
617 -19/01/2033,USD,S.F.T.,19/07/2025,71,4.687,6 Ay,"1,129.000","1,151.000",7.2700
623 -20/09/2033,USD,S.F.T.,20/09/2025,134,3.250,6 Ay,940.000,962.000,7.2600
631 -14/02/2034,USD,S.F.T.,14/08/2025,97,4.000,6 Ay,"1,053.000","1,077.000",7.1000
660 -15/05/2034,USD,S.F.T.,15/05/2025,6,3.812,6 Ay,"1,036.000","1,058.000",7.3000
644 -03/01/2035,USD,S.F.T.,03/07/2025,55,3.250,6 Ay,941.000,963.000,7.3700
670 -17/03/2036,USD,S.F.T.,17/09/2025,131,3.437,6 Ay,946.000,968.000,7.4400
663 -05/03/2038,USD,S.F.T.,05/09/2025,119,3.625,6 Ay,986.000,"1,010.000",7.2800
675 -30/05/2040,USD,S.F.T.,30/05/2025,21,3.375,6 Ay,911.000,937.000,7.8100
678 -14/01/2041,USD,S.F.T.,14/07/2025,66,3.000,6 Ay,816.000,840.000,8.0300
667 -16/04/2043,USD,S.F.T.,16/10/2025,160,2.437,6 Ay,678.000,702.000,8.0800
615 -17/02/2045,USD,S.F.T.,17/08/2025,100,3.312,6 Ay,830.000,854.000,8.2900
610 -11/05/2047,USD,S.F.T.,11/05/2025,2,2.875,6 Ay,750.000,774.000,8.2800
646 -14/06/2025,EUR,S.F.T.,14/06/2025,36,3.250,12 Ay,"1,026.000","1,032.000",0.4900
647 -16/02/2026,EUR,S.F.T.,16/02/2026,283,5.200,12 Ay,"1,023.000","1,041.000",1.3600
642 -08/07/2027,EUR,S.F.T.,08/07/2025,60,4.375,12 Ay,"1,049.000","1,069.000",2.8100
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,12,6.854,12 Ay,"1,095.000","1,115.000",4.7700
