Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,88,2.375,6 Ay,"1,009.000","1,017.000",2.7800
669 -14/04/2026,USD,S.F.T.,14/04/2026,166,2.125,6 Ay,998.000,"1,008.000",2.8900
680 -09/10/2026,USD,S.F.T.,09/04/2026,161,2.437,6 Ay,"1,003.000","1,016.000",3.4400
637 -25/03/2027,USD,S.F.T.,25/03/2026,146,3.000,6 Ay,"1,020.000","1,035.000",3.8400
611 -24/09/2027,USD,S.F.T.,24/03/2026,145,4.300,6 Ay,"1,074.000","1,089.000",4.1500
629 -15/01/2028,USD,S.F.T.,15/01/2026,77,4.937,6 Ay,"1,125.000","1,140.000",4.5200
638 -17/02/2028,USD,S.F.T.,17/02/2026,110,2.562,6 Ay,"1,007.000","1,024.000",4.4900
654 -24/10/2028,USD,S.F.T.,24/04/2026,176,3.062,6 Ay,"1,019.000","1,036.000",4.8500
688 -14/03/2029,USD,S.F.T.,14/03/2026,135,4.687,6 Ay,"1,128.000","1,145.000",5.0300
645 -26/04/2029,USD,S.F.T.,26/04/2026,178,3.812,6 Ay,"1,063.000","1,081.000",5.0900
630 -15/01/2030,USD,S.F.T.,15/01/2026,77,5.937,6 Ay,"1,276.000","1,304.000",4.7400
668 -13/03/2030,USD,S.F.T.,13/03/2026,134,2.625,6 Ay,986.000,"1,006.000",5.2700
695 -13/07/2030,USD,S.F.T.,13/01/2026,75,4.562,6 Ay,"1,157.000","1,177.000",5.4600
628 -15/01/2031,USD,S.F.T.,15/01/2026,77,2.975,6 Ay,"1,010.000","1,030.000",5.6600
698 -26/06/2031,USD,S.F.T.,26/12/2025,57,2.937,6 Ay,"1,005.000","1,025.000",5.7700
662 -12/02/2032,USD,S.F.T.,12/02/2026,105,3.562,6 Ay,"1,050.000","1,070.000",6.0700
650 -29/05/2032,USD,S.F.T.,29/11/2025,30,3.625,6 Ay,"1,072.000","1,092.000",6.1000
624 -17/07/2032,USD,S.F.T.,17/01/2026,79,3.562,6 Ay,"1,052.000","1,074.000",6.1400
617 -19/01/2033,USD,S.F.T.,19/01/2026,81,4.687,6 Ay,"1,183.000","1,205.000",6.2600
623 -20/09/2033,USD,S.F.T.,20/03/2026,141,3.250,6 Ay,"1,002.000","1,024.000",6.2300
631 -14/02/2034,USD,S.F.T.,14/02/2026,107,4.000,6 Ay,"1,109.000","1,133.000",6.1900
660 -15/05/2034,USD,S.F.T.,15/11/2025,16,3.812,6 Ay,"1,096.000","1,118.000",6.3500
644 -03/01/2035,USD,S.F.T.,03/01/2026,65,3.250,6 Ay,"1,004.000","1,026.000",6.4300
612 -16/09/2035,USD,S.F.T.,16/03/2026,137,3.475,6 Ay,"1,016.000","1,038.000",6.5400
670 -17/03/2036,USD,S.F.T.,17/03/2026,138,3.437,6 Ay,"1,015.000","1,039.000",6.4600
663 -05/03/2038,USD,S.F.T.,05/03/2026,126,3.625,6 Ay,"1,070.000","1,095.000",6.2600
675 -30/05/2040,USD,S.F.T.,30/11/2025,31,3.375,6 Ay,996.000,"1,022.000",6.8200
678 -14/01/2041,USD,S.F.T.,14/01/2026,76,3.000,6 Ay,897.000,923.000,7.0200
667 -16/04/2043,USD,S.F.T.,16/04/2026,168,2.437,6 Ay,752.000,776.000,7.1600
615 -17/02/2045,USD,S.F.T.,17/02/2026,110,3.312,6 Ay,920.000,944.000,7.3000
610 -11/05/2047,USD,S.F.T.,11/11/2025,12,2.875,6 Ay,830.000,854.000,7.3600
647 -16/02/2026,EUR,S.F.T.,16/02/2026,109,5.200,12 Ay,"1,040.000","1,050.000",0.6400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,251,4.375,12 Ay,"1,034.000","1,054.000",1.9200
682 -21/05/2030,EUR,S.F.T.,21/05/2026,203,5.875,12 Ay,"1,085.000","1,105.000",3.9400
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,291,5.641,12 Ay,"1,030.000","1,050.000",4.5000
