Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,126,2.437,6 Ay,"1,008.000","1,013.000",3.2600
637 -25/03/2027,USD,S.F.T.,25/09/2026,112,3.000,6 Ay,"1,020.000","1,027.000",4.0400
611 -24/09/2027,USD,S.F.T.,24/09/2026,111,4.300,6 Ay,"1,054.000","1,066.000",4.6700
629 -15/01/2028,USD,S.F.T.,15/07/2026,40,4.937,6 Ay,"1,099.000","1,111.000",5.1200
638 -17/02/2028,USD,S.F.T.,17/08/2026,73,2.562,6 Ay,"1,001.000","1,016.000",5.0800
654 -24/10/2028,USD,S.F.T.,24/10/2026,141,3.062,6 Ay,"1,010.000","1,025.000",5.3100
688 -14/03/2029,USD,S.F.T.,14/09/2026,101,4.687,6 Ay,"1,101.000","1,116.000",5.6300
645 -26/04/2029,USD,S.F.T.,26/10/2026,143,3.812,6 Ay,"1,044.000","1,060.000",5.6600
630 -15/01/2030,USD,S.F.T.,15/07/2026,40,5.937,6 Ay,"1,220.000","1,245.000",5.7000
668 -13/03/2030,USD,S.F.T.,13/09/2026,100,2.625,6 Ay,970.000,990.000,5.9100
695 -13/07/2030,USD,S.F.T.,13/07/2026,38,4.562,6 Ay,"1,125.000","1,146.000",6.0600
628 -15/01/2031,USD,S.F.T.,15/07/2026,40,2.975,6 Ay,996.000,"1,016.000",6.1300
685*** -22/05/2031,USD,S.F.T.,22/11/2026,170,3.718,6 Ay,991.000,"1,011.000",6.2900
698 -26/06/2031,USD,S.F.T.,26/06/2026,21,2.937,6 Ay,993.000,"1,013.000",6.1800
662 -12/02/2032,USD,S.F.T.,12/08/2026,68,3.562,6 Ay,"1,037.000","1,057.000",6.3900
650 -29/05/2032,USD,S.F.T.,29/11/2026,177,3.625,6 Ay,"1,016.000","1,037.000",6.5200
624 -17/07/2032,USD,S.F.T.,17/07/2026,42,3.562,6 Ay,"1,038.000","1,060.000",6.4700
617 -19/01/2033,USD,S.F.T.,19/07/2026,44,4.687,6 Ay,"1,158.000","1,181.000",6.6200
692 -14/03/2033,USD,S.F.T.,14/09/2026,101,3.150,6 Ay,978.000,"1,000.000",6.5600
623 -20/09/2033,USD,S.F.T.,20/09/2026,107,3.250,6 Ay,984.000,"1,007.000",6.6100
631 -14/02/2034,USD,S.F.T.,14/08/2026,70,4.000,6 Ay,"1,087.000","1,111.000",6.5500
660 -15/05/2034,USD,S.F.T.,15/11/2026,163,3.812,6 Ay,"1,041.000","1,063.000",6.6600
644 -03/01/2035,USD,S.F.T.,03/07/2026,28,3.250,6 Ay,990.000,"1,012.000",6.7400
612 -16/09/2035,USD,S.F.T.,16/09/2026,103,3.475,6 Ay,"1,000.000","1,022.000",6.8500
670 -17/03/2036,USD,S.F.T.,17/09/2026,104,3.437,6 Ay,990.000,"1,015.000",6.8700
636 -04/11/2036,USD,S.F.T.,04/11/2026,152,3.400,6 Ay,975.000,999.000,6.8900
601 -14/01/2038,USD,S.F.T.,14/07/2026,39,3.437,6 Ay,988.000,"1,012.000",7.0600
663 -05/03/2038,USD,S.F.T.,05/09/2026,92,3.625,6 Ay,"1,029.000","1,054.000",6.8000
675 -30/05/2040,USD,S.F.T.,30/11/2026,178,3.375,6 Ay,939.000,964.000,7.1700
678 -14/01/2041,USD,S.F.T.,14/07/2026,39,3.000,6 Ay,881.000,908.000,7.3000
667 -16/04/2043,USD,S.F.T.,16/10/2026,133,2.437,6 Ay,735.000,760.000,7.4700
615 -17/02/2045,USD,S.F.T.,17/08/2026,73,3.312,6 Ay,901.000,926.000,7.5700
610 -11/05/2047,USD,S.F.T.,11/11/2026,159,2.875,6 Ay,785.000,810.000,7.6200
642 -08/07/2027,EUR,S.F.T.,08/07/2026,33,4.375,12 Ay,"1,049.000","1,061.000",2.3800
682 -21/05/2030,EUR,S.F.T.,21/05/2027,350,5.875,12 Ay,"1,050.000","1,065.000",4.1300
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,73,5.641,12 Ay,"1,059.000","1,074.000",4.5800
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,278,5.545,12 Ay,996.000,"1,013.000",5.2000
