Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,36,2.800,6 Ay,"1,018.000","1,027.000",1.0000
622 -05/02/2025,USD,S.F.T.,05/02/2025,119,3.687,6 Ay,"1,016.000","1,026.000",3.2900
616 -13/03/2025,USD,S.F.T.,13/03/2025,155,2.125,6 Ay,995.000,"1,007.000",3.3100
659 -14/10/2025,USD,S.F.T.,14/10/2024,5,3.187,6 Ay,"1,042.000","1,054.000",4.0400
691 -26/01/2026,USD,S.F.T.,26/01/2025,109,2.375,6 Ay,"1,003.000","1,015.000",4.3200
669 -14/04/2026,USD,S.F.T.,14/10/2024,5,2.125,6 Ay,"1,004.000","1,017.000",4.5000
680 -09/10/2026,USD,S.F.T.,09/10/2024,182,2.437,6 Ay,989.000,"1,002.000",4.7700
637 -25/03/2027,USD,S.F.T.,25/03/2025,167,3.000,6 Ay,"1,012.000","1,026.000",4.9700
611 -24/09/2027,USD,S.F.T.,24/03/2025,166,4.300,6 Ay,"1,082.000","1,097.000",5.1500
629 -15/01/2028,USD,S.F.T.,15/01/2025,98,4.937,6 Ay,"1,142.000","1,157.000",5.3500
638 -17/02/2028,USD,S.F.T.,17/02/2025,131,2.562,6 Ay,984.000,"1,000.000",5.3700
654 -24/10/2028,USD,S.F.T.,24/10/2024,15,3.062,6 Ay,"1,033.000","1,049.000",5.5400
688 -14/03/2029,USD,S.F.T.,14/03/2025,156,4.687,6 Ay,"1,125.000","1,141.000",5.8800
645 -26/04/2029,USD,S.F.T.,26/10/2024,17,3.812,6 Ay,"1,085.000","1,102.000",5.9100
630 -15/01/2030,USD,S.F.T.,15/01/2025,98,5.937,6 Ay,"1,295.000","1,319.000",5.4400
668 -13/03/2030,USD,S.F.T.,13/03/2025,155,2.625,6 Ay,950.000,968.000,6.0300
695 -13/07/2030,USD,S.F.T.,13/01/2025,96,4.562,6 Ay,"1,143.000","1,161.000",6.2100
628 -15/01/2031,USD,S.F.T.,15/01/2025,98,2.975,6 Ay,973.000,991.000,6.4000
698 -26/06/2031,USD,S.F.T.,26/12/2024,78,2.937,6 Ay,967.000,985.000,6.4600
624 -17/07/2032,USD,S.F.T.,17/01/2025,100,3.562,6 Ay,"1,022.000","1,042.000",6.6900
617 -19/01/2033,USD,S.F.T.,19/01/2025,102,4.687,6 Ay,"1,167.000","1,187.000",6.7200
623 -20/09/2033,USD,S.F.T.,20/03/2025,162,3.250,6 Ay,971.000,991.000,6.6900
631 -14/02/2034,USD,S.F.T.,14/02/2025,128,4.000,6 Ay,"1,093.000","1,115.000",6.5100
660 -15/05/2034,USD,S.F.T.,15/11/2024,37,3.812,6 Ay,"1,067.000","1,087.000",6.8100
644*** -03/01/2035,USD,S.F.T.,03/01/2025,86,1.625,6 Ay,955.000,975.000,6.8600
670 -17/03/2036,USD,S.F.T.,17/03/2025,159,3.437,6 Ay,976.000,996.000,6.9800
663 -05/03/2038,USD,S.F.T.,05/03/2025,147,3.625,6 Ay,"1,017.000","1,037.000",6.9000
675 -30/05/2040,USD,S.F.T.,30/11/2024,52,3.375,6 Ay,956.000,980.000,7.2200
678 -14/01/2041,USD,S.F.T.,14/01/2025,97,3.000,6 Ay,868.000,888.000,7.3400
667 -16/04/2043,USD,S.F.T.,16/10/2024,7,2.437,6 Ay,747.000,767.000,7.4500
615 -17/02/2045,USD,S.F.T.,17/02/2025,131,3.312,6 Ay,889.000,909.000,7.6000
610 -11/05/2047,USD,S.F.T.,11/11/2024,33,2.875,6 Ay,803.000,823.000,7.6300
613 -31/03/2025,EUR,S.F.T.,31/03/2025,173,4.625,12 Ay,"1,022.000","1,038.000",1.6800
646 -14/06/2025,EUR,S.F.T.,14/06/2025,248,3.250,12 Ay,"1,003.000","1,019.000",1.9500
647 -16/02/2026,EUR,S.F.T.,16/02/2025,130,5.200,12 Ay,"1,048.000","1,066.000",2.7200
642 -08/07/2027,EUR,S.F.T.,08/07/2025,272,4.375,12 Ay,"1,017.000","1,035.000",3.4400
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,224,6.854,12 Ay,"1,064.000","1,082.000",4.8400
