Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
616 -13/03/2025,USD,S.F.T.,13/03/2025,23,2.125,6 Ay,"1,013.500","1,020.500",1.0600
659 -14/10/2025,USD,S.F.T.,14/04/2025,55,3.187,6 Ay,"1,026.000","1,039.000",3.7100
691 -26/01/2026,USD,S.F.T.,26/07/2025,158,2.375,6 Ay,992.000,"1,005.000",4.5200
669 -14/04/2026,USD,S.F.T.,14/04/2025,55,2.125,6 Ay,998.000,"1,011.000",4.5700
680 -09/10/2026,USD,S.F.T.,09/04/2025,50,2.437,6 Ay,"1,000.000","1,013.000",5.1600
637 -25/03/2027,USD,S.F.T.,25/03/2025,35,3.000,6 Ay,"1,023.000","1,038.000",5.2800
611 -24/09/2027,USD,S.F.T.,24/03/2025,34,4.300,6 Ay,"1,097.000","1,112.000",5.3600
629 -15/01/2028,USD,S.F.T.,15/07/2025,147,4.937,6 Ay,"1,108.000","1,123.000",5.5700
638 -17/02/2028,USD,S.F.T.,17/08/2025,180,2.562,6 Ay,970.000,986.000,5.6400
654 -24/10/2028,USD,S.F.T.,24/04/2025,65,3.062,6 Ay,"1,013.000","1,029.000",5.8300
688 -14/03/2029,USD,S.F.T.,14/03/2025,24,4.687,6 Ay,"1,139.000","1,155.000",6.1400
645 -26/04/2029,USD,S.F.T.,26/04/2025,67,3.812,6 Ay,"1,056.000","1,073.000",6.2700
630 -15/01/2030,USD,S.F.T.,15/07/2025,147,5.937,6 Ay,"1,243.000","1,267.000",5.8000
668 -13/03/2030,USD,S.F.T.,13/03/2025,23,2.625,6 Ay,955.000,973.000,6.4100
695 -13/07/2030,USD,S.F.T.,13/07/2025,145,4.562,6 Ay,"1,112.000","1,130.000",6.4300
628 -15/01/2031,USD,S.F.T.,15/07/2025,147,2.975,6 Ay,956.000,974.000,6.6000
698 -26/06/2031,USD,S.F.T.,26/06/2025,128,2.937,6 Ay,950.000,968.000,6.6600
662 -12/02/2032,USD,S.F.T.,12/08/2025,175,3.562,6 Ay,990.000,"1,008.000",7.0000
624 -17/07/2032,USD,S.F.T.,17/07/2025,149,3.562,6 Ay,995.000,"1,015.000",6.9700
617 -19/01/2033,USD,S.F.T.,19/07/2025,151,4.687,6 Ay,"1,132.000","1,152.000",6.9700
623 -20/09/2033,USD,S.F.T.,20/03/2025,30,3.250,6 Ay,977.000,997.000,6.9600
631 -14/02/2034,USD,S.F.T.,14/08/2025,177,4.000,6 Ay,"1,059.000","1,081.000",6.7900
660 -15/05/2034,USD,S.F.T.,15/05/2025,86,3.812,6 Ay,"1,038.000","1,058.000",7.0500
644 -03/01/2035,USD,S.F.T.,03/07/2025,135,3.250,6 Ay,944.000,964.000,7.1300
670 -17/03/2036,USD,S.F.T.,17/03/2025,27,3.437,6 Ay,990.000,"1,010.000",7.1200
663 -05/03/2038,USD,S.F.T.,05/03/2025,15,3.625,6 Ay,"1,043.000","1,065.000",6.8700
675 -30/05/2040,USD,S.F.T.,30/05/2025,101,3.375,6 Ay,931.000,955.000,7.4100
678 -14/01/2041,USD,S.F.T.,14/07/2025,146,3.000,6 Ay,838.000,858.000,7.6200
667 -16/04/2043,USD,S.F.T.,16/04/2025,57,2.437,6 Ay,723.000,743.000,7.6900
615 -17/02/2045,USD,S.F.T.,17/08/2025,180,3.312,6 Ay,858.000,878.000,7.8500
610 -11/05/2047,USD,S.F.T.,11/05/2025,82,2.875,6 Ay,777.000,797.000,7.8400
613 -31/03/2025,EUR,S.F.T.,31/03/2025,41,4.625,12 Ay,"1,040.000","1,046.000",0.2100
646 -14/06/2025,EUR,S.F.T.,14/06/2025,116,3.250,12 Ay,"1,017.000","1,029.000",1.0700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,363,5.200,12 Ay,"1,013.000","1,031.000",2.0500
642 -08/07/2027,EUR,S.F.T.,08/07/2025,140,4.375,12 Ay,"1,038.000","1,056.000",3.0900
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,92,6.854,12 Ay,"1,096.000","1,114.000",4.5500
