Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,971,USD,107.184083,5.32,109.479361,4.44
US900123CF53,22.03.2024,1061,USD,101.078056,5.55,103.380000,4.70
US900123CV04,10.08.2024,1202,USD,103.133556,5.74,105.448833,4.99
US900123CW86,14.11.2024,1298,USD,101.990000,5.77,104.316111,5.05
US900123AW05,05.02.2025,1381,USD,106.622375,5.89,108.828347,5.26
US900123CX69,13.03.2025,1417,USD,95.259639,5.78,97.578250,5.10
US900123CZ18,14.10.2025,1632,USD,101.363500,6.08,103.668917,5.50
US900123DB31,26.01.2026,1736,USD,96.057500,6.01,98.398889,5.43
US900123CJ75,14.04.2026,1814,USD,92.724667,6.00,95.073278,5.43
US900123CK49,09.10.2026,1992,USD,94.404208,6.15,96.691292,5.64
US900123CL22,25.03.2027,2159,USD,98.603667,6.39,100.952000,5.92
US900123CP36,17.02.2028,2488,USD,93.825292,6.44,96.143764,6.01
US900123CQ19,24.10.2028,2738,USD,97.238028,6.60,99.567056,6.21
US900123CT57,26.04.2029,2922,USD,104.814000,6.83,107.181361,6.47
US900123AL40,15.01.2030,3186,USD,136.661597,6.75,139.292569,6.43
US900123CY43,13.03.2030,3243,USD,90.918083,6.72,93.062250,6.38
US900123DA57,15.01.2031,3551,USD,95.277000,6.96,97.530056,6.64
US900123DC14,26.06.2031,3713,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4677,USD,109.220000,7.08,111.674444,6.81
US900123AY60,17.03.2036,5439,USD,97.410792,7.24,99.823986,6.98
US900123BB58,05.03.2038,6157,USD,101.328083,7.22,103.903361,6.96
US900123BG46,30.05.2040,6974,USD,96.833500,7.33,99.461000,7.07
US900123BJ84,14.01.2041,7203,USD,88.237000,7.30,90.745333,7.04
US900123CB40,16.04.2043,8025,USD,76.210417,7.03,78.577500,6.78
US900123CG37,17.02.2045,8698,USD,92.007792,7.46,94.374597,7.24
US900123CM05,11.05.2047,9511,USD,84.067417,7.36,86.419361,7.13
XS1843443356,31.03.2025,1435,EUR,102.234452,4.09,104.599795,3.45
XS1629918415,14.06.2025,1510,EUR,99.501699,4.14,101.959507,3.48
XS1909184753,16.02.2026,1757,EUR,103.214014,4.67,105.587507,4.13
