KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CF53,22.03.2024,1992,USD,91.320528,7.8,93.452472,7.3
US900123AW05,05.02.2025,2312,USD,97.814111,8.09,100.080083,7.63
US900123CJ75,14.04.2026,2745,USD,82.210972,7.79,84.334583,7.37
US900123CK49,09.10.2026,2923,USD,84.0365,8.04,83.726083,7.64
US900123CL22,25.03.2027,3090,USD,87.121333,8.18,89.254667,7.8
US900123CP36,17.02.2028,3419,USD,81.539278,8.09,83.66775,7.73
US900123CQ19,24.10.2028,3669,USD,88.599292,8.23,90.733319,7.89
US900123AL40,15.01.2030,4117,USD,127.771833,8.4,130.937806,8.03
US900123AT75,14.02.2034,5608,USD,97.863222,8.39,100.382667,8.1
US900123AY60,17.03.2036,6370,USD,86.164139,8.45,88.677333,8.15
US900123BB58,05.03.2038,7088,USD,89.390722,8.44,91.906,8.16
US900123BG46,30.05.2040,7905,USD,86.14375,8.39,88.65625,8.11
US900123BJ84,14.01.2041,8134,USD,78.710667,8.24,81.094,7.97
US900123CB40,16.04.2043,8956,USD,71.059708,7.74,73.436792,7.46
US900123CG37,17.02.2045,9629,USD,82.915944,8.32,85.30275,8.07
US900123CM05,11.05.2047,10442,USD,76.115889,8.13,78.497833,7.86
XS1629918415,14.06.2025,2441,EUR,89.077877,5.43,91.445685,4.97
