Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,954,USD,0.000000,0.00,0.000000,0.00
US900123CF53,22.03.2024,1044,USD,0.000000,0.00,0.000000,0.00
US900123CV04,10.08.2024,1185,USD,0.000000,0.00,0.000000,0.00
US900123CW86,14.11.2024,1281,USD,0.000000,0.00,0.000000,0.00
US900123AW05,05.02.2025,1364,USD,0.000000,0.00,0.000000,0.00
US900123CX69,13.03.2025,1400,USD,0.000000,0.00,0.000000,0.00
US900123CZ18,14.10.2025,1615,USD,0.000000,0.00,0.000000,0.00
US900123DB31,26.01.2026,1719,USD,0.000000,0.00,0.000000,0.00
US900123CJ75,14.04.2026,1797,USD,0.000000,0.00,0.000000,0.00
US900123CK49,09.10.2026,1975,USD,0.000000,0.00,0.000000,0.00
US900123CL22,25.03.2027,2142,USD,0.000000,0.00,0.000000,0.00
US900123CP36,17.02.2028,2471,USD,0.000000,0.00,0.000000,0.00
US900123CQ19,24.10.2028,2721,USD,0.000000,0.00,0.000000,0.00
US900123CT57,26.04.2029,2905,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,3169,USD,0.000000,0.00,0.000000,0.00
US900123CY43,13.03.2030,3226,USD,0.000000,0.00,0.000000,0.00
US900123DA57,15.01.2031,3534,USD,0.000000,0.00,0.000000,0.00
US900123DC14,26.06.2031,3696,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4660,USD,0.000000,0.00,0.000000,0.00
US900123AY60,17.03.2036,5422,USD,0.000000,0.00,0.000000,0.00
US900123BB58,05.03.2038,6140,USD,0.000000,0.00,0.000000,0.00
US900123BG46,30.05.2040,6957,USD,0.000000,0.00,0.000000,0.00
US900123BJ84,14.01.2041,7186,USD,0.000000,0.00,0.000000,0.00
US900123CB40,16.04.2043,8008,USD,0.000000,0.00,0.000000,0.00
US900123CG37,17.02.2045,8681,USD,0.000000,0.00,0.000000,0.00
US900123CM05,11.05.2047,9494,USD,0.000000,0.00,0.000000,0.00
XS1843443356,31.03.2025,1418,EUR,0.000000,0.00,0.000000,0.00
XS1629918415,14.06.2025,1493,EUR,0.000000,0.00,0.000000,0.00
XS1909184753,16.02.2026,1740,EUR,0.000000,0.00,0.000000,0.00
