Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2394,USD,0.000000,0.00,0.000000,0.00
US900123AW05,05.02.2025,2714,USD,0.000000,0.00,0.000000,0.00
US900123CJ75,14.04.2026,3147,USD,0.000000,0.00,0.000000,0.00
US900123CK49,09.10.2026,3325,USD,0.000000,0.00,0.000000,0.00
US900123CL22,25.03.2027,3492,USD,0.000000,0.00,0.000000,0.00
US900123AL40,15.01.2030,4519,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,6010,USD,0.000000,0.00,0.000000,0.00
US900123AY60,17.03.2036,6772,USD,0.000000,0.00,0.000000,0.00
US900123BB58,05.03.2038,7490,USD,0.000000,0.00,0.000000,0.00
US900123BG46,30.05.2040,8307,USD,0.000000,0.00,0.000000,0.00
US900123BJ84,14.01.2041,8536,USD,0.000000,0.00,0.000000,0.00
US900123CB40,16.04.2043,9358,USD,0.000000,0.00,0.000000,0.00
US900123CG37,17.02.2045,10031,USD,0.000000,0.00,0.000000,0.00
US900123CM05,11.05.2047,10844,USD,0.000000,0.00,0.000000,0.00
XS1629918415,14.06.2025,2843,EUR,0.000000,0.00,0.000000,0.00
